Title,Note,URL,Tags,Comment
Mapo Gamjatang - Korean Restaurant NorthYork | Pork Bone Soup,,https://www.google.com/maps/place/Mapo+Gamjatang+-+Korean+Restaurant+NorthYork+%7C+Pork+Bone+Soup/data=!4m2!3m1!1s0x882b2d6061b4d4f5:0x31fceccf7bfa5b0b,,
Maki Mart,,https://www.google.com/maps/place/Maki+Mart/data=!4m2!3m1!1s0x882b2d000f99fc0f:0xfc0f5170007f5389,,
Juicy Birds Nashville Hot Chicken (Scarborough),,https://www.google.com/maps/place/Juicy+Birds+Nashville+Hot+Chicken+(Scarborough)/data=!4m2!3m1!1s0x89d4cdac1e5b8115:0xbd50cf9bb0727e20,,
Stacy’s Island Flavor Restaurant and Caterers,,https://www.google.com/maps/place/Stacy%E2%80%99s+Island+Flavor+Restaurant+and+Caterers/data=!4m2!3m1!1s0x89d4d7d4563ba257:0xa3f91120305e4f7d,,
Juicy Birds Nashville Hot Chicken (Greektown),,https://www.google.com/maps/place/Juicy+Birds+Nashville+Hot+Chicken+(Greektown)/data=!4m2!3m1!1s0x89d4cdbd66e8bd29:0x7743374163dc028d,,
Beyond Banh Mi,,https://www.google.com/maps/place/Beyond+Banh+Mi/data=!4m2!3m1!1s0x882b35e6b4e719a5:0xe681d2eb39492b2c,,
Raku,,https://www.google.com/maps/place/Raku/data=!4m2!3m1!1s0x882b35cf5ea0daaf:0xc914f05293b8a923,,
Chicken Plus,,https://www.google.com/maps/place/Chicken+Plus/data=!4m2!3m1!1s0x89d4d11603b37dc3:0x28f11c2fb8556a59,,
Pho Anh Vu Toronto,,https://www.google.com/maps/place/Pho+Anh+Vu+Toronto/data=!4m2!3m1!1s0x882b35ab8c6937fb:0xdef66a87e507ba65,,
"Ana’s Hotspot | Burgers, Wings, Fries and More",,"https://www.google.com/maps/place/Ana%E2%80%99s+Hotspot+%7C+Burgers,+Wings,+Fries+and+More/data=!4m2!3m1!1s0x89d4d7b5f6440c95:0x8d000200b9b14186",,
Pape Village Original Greek Restaurant,,https://www.google.com/maps/place/Pape+Village+Original+Greek+Restaurant/data=!4m2!3m1!1s0x89d4cc91c9aac53f:0x37e658340c08a5a8,,
Chiang Mai Danforth,,https://www.google.com/maps/place/Chiang+Mai+Danforth/data=!4m2!3m1!1s0x89d4cd69f15791fd:0x97b1bcc57d3b00dc,,
Chicken Plus The Bar,,https://www.google.com/maps/place/Chicken+Plus+The+Bar/data=!4m2!3m1!1s0x882b2d0177435861:0xe18f5525d58db786,,
New Kalyani Take Out/Catering,,https://www.google.com/maps/place/New+Kalyani+Take+Out%2FCatering/data=!4m2!3m1!1s0x89d4ce3ded34703f:0xbbb9160bfd7e951,,
Albert's Real Jamaican Foods,,https://www.google.com/maps/place/Albert's+Real+Jamaican+Foods/data=!4m2!3m1!1s0x882b4611586a0145:0x8cfd04fb532eba1a,,
Sinaloa Factory Danforth,,https://www.google.com/maps/place/Sinaloa+Factory+Danforth/data=!4m2!3m1!1s0x89d4cd2b4fc730a3:0xeb30089517cb28ee,,
Jersey Mike's Subs,,https://www.google.com/maps/place/Jersey+Mike's+Subs/data=!4m2!3m1!1s0x89d4d3cc3b88b539:0x6fdaa9ee7980e4c2,,
HKS Barbecue & Noodles House,,https://www.google.com/maps/place/HKS+Barbecue+%26+Noodles+House/data=!4m2!3m1!1s0x89d4d4ec3c7c2241:0x9809ecb2aa772ef4,,
Gus Tacos,,https://www.google.com/maps/place/Gus+Tacos/data=!4m2!3m1!1s0x89d4cf1365c372e5:0x8ab4259e9013a18d,,
Mochi Doh Not busy,,https://www.google.com/maps/place/Mochi+Doh+Not+busy/data=!4m2!3m1!1s0x89d4d3e21c8d1fa9:0x1ec606313a033485,,
Shake Shack,,https://www.google.com/maps/place/Shake+Shack/data=!4m2!3m1!1s0x882b35a5e21038f1:0x68c12e03f5fa83e4,,
Bloom Cafe,,https://www.google.com/maps/place/Bloom+Cafe/data=!4m2!3m1!1s0x882b35d88afb4daf:0x4595abe0c9caace5,,
Hot Pot Restaurant,,https://www.google.com/maps/place/Hot+Pot+Restaurant/data=!4m2!3m1!1s0x882b3396b33fade3:0xbe828d76234e1362,,
Nigeria palace restaurant,,https://www.google.com/maps/place/Nigeria+palace+restaurant/data=!4m2!3m1!1s0x89d4cdbc96ac116b:0xb12e6c3942b43b35,,
Yummy Yummy Dumplings,,https://www.google.com/maps/place/Yummy+Yummy+Dumplings/data=!4m2!3m1!1s0x882b34c46bfa9243:0xcfa5e7db83d77151,,
Pos Bueno Mexican Restaurant Bar,,https://www.google.com/maps/place/Pos+Bueno+Mexican+Restaurant+Bar/data=!4m2!3m1!1s0x882b159784dca8e3:0x3cf2a6a1f9fe7062,,
Barberian's Steak House,,https://www.google.com/maps/place/Barberian's+Steak+House/data=!4m2!3m1!1s0x882b34ca93971e9b:0x26d1bcc10a0339fe,,
Tsujiri Dundas,,https://www.google.com/maps/place/Tsujiri+Dundas/data=!4m2!3m1!1s0x882b34cbe61d4b89:0xb35bef47a51e2f66,,
Bapbo Korean Restaurant,,https://www.google.com/maps/place/Bapbo+Korean+Restaurant/data=!4m2!3m1!1s0x882b34cbc166d701:0x5d321bb146117d03,,
Terroni,,https://www.google.com/maps/place/Terroni/data=!4m2!3m1!1s0x882b335af599c68b:0x1b3eed5bed4731dd,,
Prime Seafood Palace,,https://www.google.com/maps/place/Prime+Seafood+Palace/data=!4m2!3m1!1s0x882b35298d7eb1d9:0x4f42f6bad5957f3c,,
Lena's Roti and Doubles,,https://www.google.com/maps/place/Lena's+Roti+and+Doubles/data=!4m2!3m1!1s0x882b43baa33a8fc3:0x4cefa7a9fd16d96a,,
Lena's Roti & Doubles,,https://www.google.com/maps/place/Lena's+Roti+%26+Doubles/data=!4m2!3m1!1s0x882b6a9a3ae294b9:0xc42a23fc4c105aa9,,
Lena's Roti & Doubles,,https://www.google.com/maps/place/Lena's+Roti+%26+Doubles/data=!4m2!3m1!1s0x882b3c3cab9c1241:0x46588fbf1d78e861,,
"Lenas Roti & Doubles (Corner Queen & Airport, Brampton)",,"https://www.google.com/maps/place/Lenas+Roti+%26+Doubles+(Corner+Queen+%26+Airport,+Brampton)/data=!4m2!3m1!1s0x882b3d03d56dafa9:0xe1162635ed1f6797",,
Shawarma Q,,https://www.google.com/maps/place/Shawarma+Q/data=!4m2!3m1!1s0x882b35285741daa1:0x5c9f8273e2515494,,
AKI SUSHI,,https://www.google.com/maps/place/AKI+SUSHI/data=!4m2!3m1!1s0x882a75130a6cf721:0x57fef4f470996fb3,,
Goldsmith's Farm Market and Bakery,,https://www.google.com/maps/place/Goldsmith's+Farm+Market+and+Bakery/data=!4m2!3m1!1s0x882a0add8e64c133:0x869ec2d0f271a987,,
Mamacita Tacoria,,https://www.google.com/maps/place/Mamacita+Tacoria/data=!4m2!3m1!1s0x882a7a3b492f0915:0xb8ac23f0aafe2904,,
House of Dosas (Davie st),,https://www.google.com/maps/place/House+of+Dosas+(Davie+st)/data=!4m2!3m1!1s0x5486730055b905f7:0xe1e200a72b0b9713,,
Breka Bakery & Cafe - Denman,,https://www.google.com/maps/place/Breka+Bakery+%26+Cafe+-+Denman/data=!4m2!3m1!1s0x54867127f207be71:0xc7748a6170afa094,,
Breka Bakery & Café - Bute,,https://www.google.com/maps/place/Breka+Bakery+%26+Caf%C3%A9+-+Bute/data=!4m2!3m1!1s0x54867180c760a013:0x64869f975752f8ab,,
Breka Bakery & Café - Sunrise (E Hastings),,https://www.google.com/maps/place/Breka+Bakery+%26+Caf%C3%A9+-+Sunrise+(E+Hastings)/data=!4m2!3m1!1s0x5486710039cc8443:0x13969b44901a3b7c,,
Breka Bakery & Café - W Hastings,,https://www.google.com/maps/place/Breka+Bakery+%26+Caf%C3%A9+-+W+Hastings/data=!4m2!3m1!1s0x5486716fe1fa7d5f:0x95534d2ac2dc2dd0,,
Breka Bakery & Café - Kitsilano,,https://www.google.com/maps/place/Breka+Bakery+%26+Caf%C3%A9+-+Kitsilano/data=!4m2!3m1!1s0x548672561dac0baf:0xf44e9b99dda06cdd,,
Breka Bakery & Cafe - Fraser,,https://www.google.com/maps/place/Breka+Bakery+%26+Cafe+-+Fraser/data=!4m2!3m1!1s0x5486746aa5f4af73:0xe05a9c542bff7a2a,,
Breka Bakery & Café - Main st,,https://www.google.com/maps/place/Breka+Bakery+%26+Caf%C3%A9+-+Main+st/data=!4m2!3m1!1s0x548675367da0e9f5:0x4396dbb1eaac4045,,
The Sandbar Seafood Restaurant,,https://www.google.com/maps/place/The+Sandbar+Seafood+Restaurant/data=!4m2!3m1!1s0x548673ce6f66a28f:0xa5cbd4e4ea341af2,,
Breka Bakery & Café - Davie,,https://www.google.com/maps/place/Breka+Bakery+%26+Caf%C3%A9+-+Davie/data=!4m2!3m1!1s0x548673d48bfdef25:0xa0247f578934fdaf,,
Kinkura Sushi + Sake,,https://www.google.com/maps/place/Kinkura+Sushi+%2B+Sake/data=!4m2!3m1!1s0x5486738f6281300d:0x3522d965331997eb,,
Rollstar Sushi,,https://www.google.com/maps/place/Rollstar+Sushi/data=!4m2!3m1!1s0x882b35184fe655bf:0x6ae7e9ade1aa275e,,
Satay Sate Indonesian Food,,https://www.google.com/maps/place/Satay+Sate+Indonesian+Food/data=!4m2!3m1!1s0x89d4d341e64fd101:0x4de0960d552afcba,,
Richmond Station,,https://www.google.com/maps/place/Richmond+Station/data=!4m2!3m1!1s0x89d4cb3323f69325:0xc9f504d1e5cc85a0,,
The Entertainment Kitchen,,https://www.google.com/maps/place/The+Entertainment+Kitchen/data=!4m2!3m1!1s0x882b339155442ca3:0x755633c439f9e18,,
Dragon Legend,,https://www.google.com/maps/place/Dragon+Legend/data=!4m2!3m1!1s0x89d4d4bff2f99f87:0xd455a31214eeb50d,,
Rolltation Sushi Burrito,,https://www.google.com/maps/place/Rolltation+Sushi+Burrito/data=!4m2!3m1!1s0x882b34ae11a92bf3:0xaa3053f360fb337f,,
Mandi Afandi,,https://www.google.com/maps/place/Mandi+Afandi/data=!4m2!3m1!1s0x89d4cd5efd8853f9:0x9e45f88ff203edbe,,
Mandi Afandi,,https://www.google.com/maps/place/Mandi+Afandi/data=!4m2!3m1!1s0x882b3896c92215c7:0x6e03a4b27d35d0cc,,
Duff's Famous Wings,,https://www.google.com/maps/place/Duff's+Famous+Wings/data=!4m2!3m1!1s0x882b2be582a6b6cb:0xcfc08fa330eb1b9c,,
Kawartha Dairy,,https://www.google.com/maps/place/Kawartha+Dairy/data=!4m2!3m1!1s0x882b6100774c518f:0x231d44b323e18da8,,
Chatime,,https://www.google.com/maps/place/Chatime/data=!4m2!3m1!1s0x882b61444822e385:0x349488127fe4ad05,,
Shelby's Legendary Shawarma - Burlington,,https://www.google.com/maps/place/Shelby's+Legendary+Shawarma+-+Burlington/data=!4m2!3m1!1s0x882b61c2b158eb4b:0xfe63f49c56b6588,,
Shelby's Legendary Shawarma - Oakville,,https://www.google.com/maps/place/Shelby's+Legendary+Shawarma+-+Oakville/data=!4m2!3m1!1s0x882b5d1e87d38fed:0xa6fc22d2bb8b6df,,
Zaad,,https://www.google.com/maps/place/Zaad/data=!4m2!3m1!1s0x882b352d4b2c9f6f:0xac46f6db438cd3a3,,
Brightside Deli and Baked Goods,,https://www.google.com/maps/place/Brightside+Deli+and+Baked+Goods/data=!4m2!3m1!1s0x882a7bcac26c566d:0xcff5f516a5ba9198,,
Bruce Wine Bar,,https://www.google.com/maps/place/Bruce+Wine+Bar/data=!4m2!3m1!1s0x882a74d511525711:0x1d49bf8390bcbc29,,
The Dam Pub Gastropub & Whisky Bar,,https://www.google.com/maps/place/The+Dam+Pub+Gastropub+%26+Whisky+Bar/data=!4m2!3m1!1s0x882a74d4d02e2fe1:0x8f471fd5aa923799,,
Baked and Pickled,,https://www.google.com/maps/place/Baked+and+Pickled/data=!4m2!3m1!1s0x882a7bdb9739c0bd:0x9d7570dce3d8937d,,
Strake Sandwich Co,,https://www.google.com/maps/place/Strake+Sandwich+Co/data=!4m2!3m1!1s0x882a79ff060ab3dd:0x9e37ab9f672fe1b2,,
Bomou Artisanal Bakery,,https://www.google.com/maps/place/Bomou+Artisanal+Bakery/data=!4m2!3m1!1s0x89d4cd1783d6b1f9:0xc7e61e553276bc14,,
Bomou Artisanal Bakery,,https://www.google.com/maps/place/Bomou+Artisanal+Bakery/data=!4m2!3m1!1s0x882b33a4602f752f:0x9e70d2cba9679d1e,,
Shawarma Alzaeem,,https://www.google.com/maps/place/Shawarma+Alzaeem/data=!4m2!3m1!1s0x882b39be5886a9c5:0x6ec8927b4b609ccc,,
The Fry,,https://www.google.com/maps/place/The+Fry/data=!4m2!3m1!1s0x882b34b39291e3e9:0xfdd48f80e6533102,,
Restaurant Boustan,,https://www.google.com/maps/place/Restaurant+Boustan/data=!4m2!3m1!1s0x89d4d3232915226d:0xe8546f1fdd22c38b,,
Cheese baker,,https://www.google.com/maps/place/Cheese+baker/data=!4m2!3m1!1s0x882b34b21de1f2ef:0xa88e3d37c4bf0572,,
Ehwa Korean • $$,,https://www.google.com/maps/place/Ehwa+Korean+%E2%80%A2+$$/data=!4m2!3m1!1s0x882b34b211ddfea3:0x64dcc8be0f07fec3,,
Mom's Pan-Fried Bun 老娘水煎包 | Markham,,https://www.google.com/maps/place/Mom's+Pan-Fried+Bun+%E8%80%81%E5%A8%98%E6%B0%B4%E7%85%8E%E5%8C%85+%7C+Markham/data=!4m2!3m1!1s0x89d4d5714af27b5f:0x94e55805b7362869,,
Shinta Japanese BBQ,,https://www.google.com/maps/place/Shinta+Japanese+BBQ/data=!4m2!3m1!1s0x882b2b4ed247c1ed:0x2f6f9436741e14e2,,
Sheryl’s Authentic Caribbean Cuisine,,https://www.google.com/maps/place/Sheryl%E2%80%99s+Authentic+Caribbean+Cuisine/data=!4m2!3m1!1s0x882b35487e2f4b3f:0x6527e1bcb3574e4f,,
Sheryl's Caribbean Cuisine (formerly Judy's Island Grill Toronto),,https://www.google.com/maps/place/Sheryl's+Caribbean+Cuisine+(formerly+Judy's+Island+Grill+Toronto)/data=!4m2!3m1!1s0x882b339338dfdb0d:0xdd6f99f25a0ac0d1,,
Churrasco Villa,,https://www.google.com/maps/place/Churrasco+Villa/data=!4m2!3m1!1s0x882b332f96d4ce1d:0x2d338e5d49d06bac,,
Formocha,,https://www.google.com/maps/place/Formocha/data=!4m2!3m1!1s0x882b333b4971a12b:0x5e6f58ac2c76457c,,
Samba Brazil Eatery,,https://www.google.com/maps/place/Samba+Brazil+Eatery/data=!4m2!3m1!1s0x882b33292722693f:0xf542ad6b519b3ec2,,
Samba Brazil Eatery,,https://www.google.com/maps/place/Samba+Brazil+Eatery/data=!4m2!3m1!1s0x882b353cc00700e3:0x74e22faa0bd425f0,,
Padaria Toronto - Midtown,,https://www.google.com/maps/place/Padaria+Toronto+-+Midtown/data=!4m2!3m1!1s0x882b33f7fd21a679:0x4e10ed9a4155f3c5,,
Rolltation Sushi Burrito,,https://www.google.com/maps/place/Rolltation+Sushi+Burrito/data=!4m2!3m1!1s0x882b333cb32a2645:0x7751bcb800595ffb,,
COPS,,https://www.google.com/maps/place/COPS/data=!4m2!3m1!1s0x882b33f49e253321:0x8637f8fe2ea21245,,
Jyugoya Japanese Restaurant,,https://www.google.com/maps/place/Jyugoya+Japanese+Restaurant/data=!4m2!3m1!1s0x89d4cd853efb1a75:0xcedcde1a625e963,,
Indian Street Food Co.,,https://www.google.com/maps/place/Indian+Street+Food+Co./data=!4m2!3m1!1s0x89d4ccd3cb9d4ab3:0xdbe4453f99e1479f,,
Souv Like on Roncesvalles,,https://www.google.com/maps/place/Souv+Like+on+Roncesvalles/data=!4m2!3m1!1s0x882b355f72b8ea21:0xa8353d31558eaa1b,,
Epi Bakehouse,,https://www.google.com/maps/place/Epi+Bakehouse/data=!4m2!3m1!1s0x89d4cccddfee6df9:0x6ef5ce4e2338903c,,
Patisserie La Cigogne,,https://www.google.com/maps/place/Patisserie+La+Cigogne/data=!4m2!3m1!1s0x89d4cc64d78fd5ed:0xf81a454bf418f3cc,,
Tutto Pronto Bayview,,https://www.google.com/maps/place/Tutto+Pronto+Bayview/data=!4m2!3m1!1s0x89d4cda9f634631b:0x22a95e32860c53ff,,
Pâtisserie La Cigogne,,https://www.google.com/maps/place/P%C3%A2tisserie+La+Cigogne/data=!4m2!3m1!1s0x89d4ccd216308879:0x89c5b099eba5827e,,
Duff's Famous Wings,,https://www.google.com/maps/place/Duff's+Famous+Wings/data=!4m2!3m1!1s0x89d4ccd210196d53:0x47595f904ec17ac9,,
Mirage Mediterranean Restaurant,,https://www.google.com/maps/place/Mirage+Mediterranean+Restaurant/data=!4m2!3m1!1s0x89d4cd0dfc1706f7:0x3a8526ef10734b58,,
BBQ Express,,https://www.google.com/maps/place/BBQ+Express/data=!4m2!3m1!1s0x882b34afbe1861bd:0xb3ea9fa81b457a13,,
Hemingway's Restaurant and Bar,,https://www.google.com/maps/place/Hemingway's+Restaurant+and+Bar/data=!4m2!3m1!1s0x882b34a546c624ab:0x1f717a234e106332,,
Dimmi Bar & Trattoria,,https://www.google.com/maps/place/Dimmi+Bar+%26+Trattoria/data=!4m2!3m1!1s0x882b34a546bb49dd:0xe61b3b72645918bc,,
Café Boulud,,https://www.google.com/maps/place/Caf%C3%A9+Boulud/data=!4m2!3m1!1s0x882b34af6d536b59:0x382da3c5107f1673,,
Dakgogi,,https://www.google.com/maps/place/Dakgogi/data=!4m2!3m1!1s0x882b2d6d80168cc3:0x2937dbd0675d8b59,,
Ehwa Uptown,,https://www.google.com/maps/place/Ehwa+Uptown/data=!4m2!3m1!1s0x882b2deb184cb17b:0x5b5becf9eae4c131,,
Tropical Joe's,,https://www.google.com/maps/place/Tropical+Joe's/data=!4m2!3m1!1s0x89d4d147d7413c43:0x614021bca8a007f,,
Tropical Joes,,https://www.google.com/maps/place/Tropical+Joes/data=!4m2!3m1!1s0x89d4cb7932a06dff:0xf495e6a89df06209,,
Okonomi House Restaurant,,https://www.google.com/maps/place/Okonomi+House+Restaurant/data=!4m2!3m1!1s0x882b34b1de4616e7:0x306a34bf4e72adbc,,
Banh Mi Boys Sandwich Shop,,https://www.google.com/maps/place/Banh+Mi+Boys+Sandwich+Shop/data=!4m2!3m1!1s0x882b3323133e3981:0x89269f54c6ec4d2,,
Banh Mi Boys,,https://www.google.com/maps/place/Banh+Mi+Boys/data=!4m2!3m1!1s0x882b34db7b63b8ff:0x8b4a2a536ba2163f,,
Banh Mi Boys,,https://www.google.com/maps/place/Banh+Mi+Boys/data=!4m2!3m1!1s0x882b34b5685119c9:0xc3aa8047fe86d16a,,
Dave’s Hot Chicken,,https://www.google.com/maps/place/Dave%E2%80%99s+Hot+Chicken/data=!4m2!3m1!1s0x882b35cbe15fea75:0xa494cfdda8fc2382,,
Yasu Toronto,,https://www.google.com/maps/place/Yasu+Toronto/data=!4m2!3m1!1s0x882b34957fa8ede1:0x224336b4cf370775,,
Sugar Marmalade (Scarborough) 糖記甜品,,https://www.google.com/maps/place/Sugar+Marmalade+(Scarborough)+%E7%B3%96%E8%A8%98%E7%94%9C%E5%93%81/data=!4m2!3m1!1s0x89d4d15f2d6bd6c3:0xf5616edba222199e,,
Gus tacos,,https://www.google.com/maps/place/Gus+tacos/data=!4m2!3m1!1s0x882b49a3d278eac9:0xc3bcccff7100ad4b,,
Gus Tacos,,https://www.google.com/maps/place/Gus+Tacos/data=!4m2!3m1!1s0x882b35f07bd0cb43:0xa139ea933d6bc414,,
Gus Tacos,,https://www.google.com/maps/place/Gus+Tacos/data=!4m2!3m1!1s0x882b35a82eb2613b:0x5f0869b5c5ee0179,,
Gus Tacos,,https://www.google.com/maps/place/Gus+Tacos/data=!4m2!3m1!1s0x882b35ef4d38f86b:0x2017ff9f815d86c2,,
Gus Tacos,,https://www.google.com/maps/place/Gus+Tacos/data=!4m2!3m1!1s0x882b3540045a4a59:0x43cb38802d2b4b77,,
Trattoria Nervosa,,https://www.google.com/maps/place/Trattoria+Nervosa/data=!4m2!3m1!1s0x882b34af83894b67:0xa58a6b5a9fdd15,,
Aloette Go,,https://www.google.com/maps/place/Aloette+Go/data=!4m2!3m1!1s0x882b353624beebf1:0x1f5070632f8f8e5c,,
Shawarma Empire,,https://www.google.com/maps/place/Shawarma+Empire/data=!4m2!3m1!1s0x89d4cdf70f4cdef5:0x3eacda5091123b64,,
Mom's Pan-Fried Bun 老娘水煎包 | Downtown,,https://www.google.com/maps/place/Mom's+Pan-Fried+Bun+%E8%80%81%E5%A8%98%E6%B0%B4%E7%85%8E%E5%8C%85+%7C+Downtown/data=!4m2!3m1!1s0x882b3518986ad7ff:0x61b7b4909f3bac10,,
The Famous Owl of Minerva,,https://www.google.com/maps/place/The+Famous+Owl+of+Minerva/data=!4m2!3m1!1s0x882b34c3708d82b9:0xbe37e4c1ad6a784c,,
The Owl on Bloor,,https://www.google.com/maps/place/The+Owl+on+Bloor/data=!4m2!3m1!1s0x882b348cfad8cdfd:0x61f6d1f9318039c9,,
Kunafa's,,https://www.google.com/maps/place/Kunafa's/data=!4m2!3m1!1s0x89d4cdf6c3e4de81:0xc7d044aa00b76702,,
Cabano's Cheeseburgers,"Perfect fries, buttery fatty burgers, crispy fried jalapenos add nice flavour and crunch, lettuce and onion are good toppings. Sauce pretty much like bigmac. Beef has firm texture, burger holds together well while also being juicy.",https://www.google.com/maps/place/Cabano's+Cheeseburgers/data=!4m2!3m1!1s0x882b35a38ddeeeaf:0x8caacede713d44fb,,
