Title,Note,URL,Tags,Comment
Mac N' Wings - Scarborough,,https://www.google.com/maps/place/Mac+N'+Wings+-+Scarborough/data=!4m2!3m1!1s0x89d4cfdd5398ba61:0x17e27c9bea3a2a97,,
Myeongdong Gyoza Kalguksu - Korean Restaurant (Thornhill),,https://www.google.com/maps/place/Myeongdong+Gyoza+Kalguksu+-+Korean+Restaurant+(Thornhill)/data=!4m2!3m1!1s0x882b2d66b052b3c7:0x2f4ca4994d69e0cc,,
PHO OK,,https://www.google.com/maps/place/PHO+OK/data=!4m2!3m1!1s0x882b2dff7cd73f4f:0xf1072d063a99105e,,
Shawarma N' Fries (Halal),,https://www.google.com/maps/place/Shawarma+N'+Fries+(Halal)/data=!4m2!3m1!1s0x89d4cd9d0aec4963:0x3d75fc2a1da523e3,,
Blessinglicious (Nigerian Street Food),,https://www.google.com/maps/place/Blessinglicious+(Nigerian+Street+Food)/data=!4m2!3m1!1s0x89d4cf39bdef39eb:0xffbd54528dbafe8c,,
Mezes,,https://www.google.com/maps/place/Mezes/data=!4m2!3m1!1s0x89d4cc9c437d5915:0x3d52995d1b4a4732,,
Gateau Ghost,,https://www.google.com/maps/place/Gateau+Ghost/data=!4m2!3m1!1s0x882b3500528d9e75:0x187cc53429699e64,,
Delicious Empanadas & Latin Food CAFE,,https://www.google.com/maps/place/Delicious+Empanadas+%26+Latin+Food+CAFE/data=!4m2!3m1!1s0x882b35ed28d75dc1:0xfe19565b14996c6,,
Qué Rico Tapas Bar,,https://www.google.com/maps/place/Qu%C3%A9+Rico+Tapas+Bar/data=!4m2!3m1!1s0x882b355f9b520239:0xc8fa008a515ea49,,
Food Fight BBQ Smokehouse,,https://www.google.com/maps/place/Food+Fight+BBQ+Smokehouse/data=!4m2!3m1!1s0x882b3d0180439ce3:0x7d61e111d64cdfd4,,
Lucky Moose Food Mart,,https://www.google.com/maps/place/Lucky+Moose+Food+Mart/data=!4m2!3m1!1s0x882b34c5b4bc9bb9:0xa39cdbede3f937fa,,
Cluck Clucks - Toronto,,https://www.google.com/maps/place/Cluck+Clucks+-+Toronto/data=!4m2!3m1!1s0x89d4cb3b0fba63d1:0x8af2c622ba37d4b8,,
PAT Central,,https://www.google.com/maps/place/PAT+Central/data=!4m2!3m1!1s0x882b348d06060c3f:0xc4536b80434aa106,,
Kabsa Mandi Restaurant,,https://www.google.com/maps/place/Kabsa+Mandi+Restaurant/data=!4m2!3m1!1s0x89d4cc87a1a0afed:0x6186f944c988c2cb,,
Public Gardens Toronto,,https://www.google.com/maps/place/Public+Gardens+Toronto/data=!4m2!3m1!1s0x882b35b77a62bcf1:0x6004c7507684505f,,
Swatow Restaurant,Mom rec ,https://www.google.com/maps/place/Swatow+Restaurant/data=!4m2!3m1!1s0x882b34c3910fd7c5:0xd8bad0c8067790b5,,
Lao Lao Bar,,https://www.google.com/maps/place/Lao+Lao+Bar/data=!4m2!3m1!1s0x882b34b3d6bad8cd:0xdd8799fc5a2d7b3e,,
Tanghulu Tanghulu,,https://www.google.com/maps/place/Tanghulu+Tanghulu/data=!4m2!3m1!1s0x882b354d52653eb5:0xadd629bfe861a076,,
Duckworth's Fish and Chips,,https://www.google.com/maps/place/Duckworth's+Fish+and+Chips/data=!4m2!3m1!1s0x89d4ce565e750da3:0x9d7034a2414c0642,,
Rouge Bakery,,https://www.google.com/maps/place/Rouge+Bakery/data=!4m2!3m1!1s0x89d4da0831249ae3:0x76adc485ec09c93,,
Poorani Vilaas,,https://www.google.com/maps/place/Poorani+Vilaas/data=!4m2!3m1!1s0x89d4d6e0b91827b1:0x9e9a947545456f9,,
Kottu Kadai,,https://www.google.com/maps/place/Kottu+Kadai/data=!4m2!3m1!1s0x89d4d6e0b6cd14c7:0x568442a324b7c61b,,
Taro's Fish,Sushi set,https://www.google.com/maps/place/Taro's+Fish/data=!4m2!3m1!1s0x89d4d2b678d9c8fd:0xcbe80b54585d5baf,,
Koz Bingol Express,,https://www.google.com/maps/place/Koz+Bingol+Express/data=!4m2!3m1!1s0x882b35f832047c59:0x494cd5fa8cbe24ac,,
köz bingöl Turkish Restaurant,,https://www.google.com/maps/place/k%C3%B6z+bing%C3%B6l+Turkish+Restaurant/data=!4m2!3m1!1s0x882b2d0014b7124b:0x4879e95d3577498b,,
The King’s Kurry (Fine Indian Cuisine),"Kadai paneer 
Chicken vindaloo",https://www.google.com/maps/place/The+King%E2%80%99s+Kurry+(Fine+Indian+Cuisine)/data=!4m2!3m1!1s0x882b3771a79c165f:0x4ca7f60fcec4f034,,
Kish’s Roti & Doubles ( Downtown ),,https://www.google.com/maps/place/Kish%E2%80%99s+Roti+%26+Doubles+(+Downtown+)/data=!4m2!3m1!1s0x89d4cb3af3137173:0x8323c675b4564b04,,
Crudo Pizza & Panuozzo,,https://www.google.com/maps/place/Crudo+Pizza+%26+Panuozzo/data=!4m2!3m1!1s0x882b3731624be35d:0x48d20e5234b3efdf,,
La Banane,,https://www.google.com/maps/place/La+Banane/data=!4m2!3m1!1s0x882b34f95d112019:0x4f536e29c0825db7,,
Martin's Bakery,,https://www.google.com/maps/place/Martin's+Bakery/data=!4m2!3m1!1s0x89d4d6d60499fd0d:0x86122bd01eb94ff9,,
Good Gang Ice Cream,,https://www.google.com/maps/place/Good+Gang+Ice+Cream/data=!4m2!3m1!1s0x882b3576fc4b6a6d:0x16d3ac8ace45c98a,,
The Alphorn Restaurant,,https://www.google.com/maps/place/The+Alphorn+Restaurant/data=!4m2!3m1!1s0x882a7745d95bfac7:0x91c6f2c0ed42b04b,,
Maipai,apparently rlly good pizza ,https://www.google.com/maps/place/Maipai/data=!4m2!3m1!1s0x882c9b86e6d9fe3f:0x63eb26a58de5846f,,
赤鬼AKA-ONI Ramen&Izakaya(Richmond Hill),,https://www.google.com/maps/place/%E8%B5%A4%E9%AC%BCAKA-ONI+Ramen%26Izakaya(Richmond+Hill)/data=!4m2!3m1!1s0x882ad1e9058f0f3b:0x2ed68de02f814f10,,
New Mirchi Dhaba,,https://www.google.com/maps/place/New+Mirchi+Dhaba/data=!4m2!3m1!1s0x89d4d17752726cf1:0x4b8d43da0c525e14,,
New Mirchi Dhaba,,https://www.google.com/maps/place/New+Mirchi+Dhaba/data=!4m2!3m1!1s0x89d4d044aa9655c5:0xb1cb47734d5a6d7a,,
Mary Bun,,https://www.google.com/maps/place/Mary+Bun/data=!4m2!3m1!1s0x882b2d4978a35259:0x635264beb65afdb4,,
Chadon Beni,,https://www.google.com/maps/place/Chadon+Beni/data=!4m2!3m1!1s0x882b35b88dc86169:0x1c86657515ab8fa,,
Bar Ape Gelato,,https://www.google.com/maps/place/Bar+Ape+Gelato/data=!4m2!3m1!1s0x882b347f84167fad:0x4bd27a08a99476,,
Restaurant Canadian Caribbean,,https://www.google.com/maps/place/Restaurant+Canadian+Caribbean/data=!4m2!3m1!1s0x882b338e258e5c53:0xd43936a433363f20,,
Mayrik,,https://www.google.com/maps/place/Mayrik/data=!4m2!3m1!1s0x89d4ccd208a23351:0x119c0aee489fc352,,
Bamiyan Kabob,,https://www.google.com/maps/place/Bamiyan+Kabob/data=!4m2!3m1!1s0x882b3896c88ad431:0x6c11c4bb4700df3a,,
Crown Pastries,,https://www.google.com/maps/place/Crown+Pastries/data=!4m2!3m1!1s0x882b398b2db8e85d:0xaf51e69972672d0d,,
Palma's Continental Cuisine,,https://www.google.com/maps/place/Palma's+Continental+Cuisine/data=!4m2!3m1!1s0x89d4d1946d9decd9:0x40aac4d55b1afd5c,,
Wingstop,,https://www.google.com/maps/place/Wingstop/data=!4m2!3m1!1s0x882b33001b9370d3:0x94d41e4d4db05ca7,,
Baozi Lin,,https://www.google.com/maps/place/Baozi+Lin/data=!4m2!3m1!1s0x89d4d15fa96031c3:0x41c56b763148b403,,
Chengdu Spicy Chinese Cuisine,,https://www.google.com/maps/place/Chengdu+Spicy+Chinese+Cuisine/data=!4m2!3m1!1s0x89d4d18d53a60403:0x529765f03a259b5a,,
Ye Skewers Hot Pot 三大爷串串香,,https://www.google.com/maps/place/Ye+Skewers+Hot+Pot+%E4%B8%89%E5%A4%A7%E7%88%B7%E4%B8%B2%E4%B8%B2%E9%A6%99/data=!4m2!3m1!1s0x89d4d127a91dd2df:0xaba1dd2c06cb0110,,
Fresca Pizza and Pasta,,https://www.google.com/maps/place/Fresca+Pizza+and+Pasta/data=!4m2!3m1!1s0x882b34c1c936eb4d:0x7b7ce3dd6b266766,,
Chubby's Jamaican Kitchen,,https://www.google.com/maps/place/Chubby's+Jamaican+Kitchen/data=!4m2!3m1!1s0x882b34de6592cc43:0x8c64c2d1d7abf541,,
Flava Ceen,,https://www.google.com/maps/place/Flava+Ceen/data=!4m2!3m1!1s0x882b3ba4aa87fedf:0xbc35d8f0a0763b,,
福记全羊馆 Fuji Lamb House,,https://www.google.com/maps/place/%E7%A6%8F%E8%AE%B0%E5%85%A8%E7%BE%8A%E9%A6%86+Fuji+Lamb+House/data=!4m2!3m1!1s0x89d4d3a1c086e661:0x8a7ecae8de19f8f3,,
Daan Go Cake Lab,,https://www.google.com/maps/place/Daan+Go+Cake+Lab/data=!4m2!3m1!1s0x882b2b35f499633f:0x3ec8e86a92c7e960,,
TATASHI Taste Of Africa,,https://www.google.com/maps/place/TATASHI+Taste+Of+Africa/data=!4m2!3m1!1s0x882b31e486d979f9:0xd01d917ee8fba486,,
African Player restaurant,,https://www.google.com/maps/place/African+Player+restaurant/data=!4m2!3m1!1s0x882b3134de2fa225:0xf8c33f80979365cd,,
Calabar Grill & Bar Toronto,,https://www.google.com/maps/place/Calabar+Grill+%26+Bar+Toronto/data=!4m2!3m1!1s0x882b37761d1b8dbb:0xfc5c85f5482b1f50,,
Flo's Grill & Kitchen,,https://www.google.com/maps/place/Flo's+Grill+%26+Kitchen/data=!4m2!3m1!1s0x89d51d738f8b2601:0xc5dfdfb0bef51cf8,,
SUYA CITY express,,https://www.google.com/maps/place/SUYA+CITY+express/data=!4m2!3m1!1s0x882b3914740d848f:0xe28b982ca93ab306,,
SUYA CITY express,,https://www.google.com/maps/place/SUYA+CITY+express/data=!4m2!3m1!1s0x882b3bafeeeb4a53:0x1101a62ba1b37cae,,
SUYA CITY express,,https://www.google.com/maps/place/SUYA+CITY+express/data=!4m2!3m1!1s0x25c2e43032c4ea2b:0x6e059da79c547413,,
Mj's Bbq & Suya,,https://www.google.com/maps/place/Mj's+Bbq+%26+Suya/data=!4m2!3m1!1s0x882b3c6c16686119:0x729397a1c5a8bc93,,
Mj's Bbq & Suya,,https://www.google.com/maps/place/Mj's+Bbq+%26+Suya/data=!4m2!3m1!1s0x882b31378d634413:0x2bc0dc5d06c381c6,,
The Suya Spot Scarborough,,https://www.google.com/maps/place/The+Suya+Spot+Scarborough/data=!4m2!3m1!1s0x89d4da8840cb0abd:0x7294ecdc2b98c1fd,,
Gushi Japanese Street Food (Dundas W x Bathurst),,https://www.google.com/maps/place/Gushi+Japanese+Street+Food+(Dundas+W+x+Bathurst)/data=!4m2!3m1!1s0x882b34e870785451:0x2df941a8ab2b8b61,,
Bad Attitude Bread,,https://www.google.com/maps/place/Bad+Attitude+Bread/data=!4m2!3m1!1s0x882b3542b87f89dd:0xd734f8cd3238c9bf,,
Oxtail Pho & Banh Mi,,https://www.google.com/maps/place/Oxtail+Pho+%26+Banh+Mi/data=!4m2!3m1!1s0x882b34ef565fed9f:0xde9b53cbcd41a6ab,,
Lezzet Shawarma Falafel House,,https://www.google.com/maps/place/Lezzet+Shawarma+Falafel+House/data=!4m2!3m1!1s0x882b388061bc2fc7:0x149cd887591b6fd,,
Chai Paratha Mississauga,,https://www.google.com/maps/place/Chai+Paratha+Mississauga/data=!4m2!3m1!1s0x882b4774b46967c1:0x86ab6aef1a847f78,,
Habibz Corner,,https://www.google.com/maps/place/Habibz+Corner/data=!4m2!3m1!1s0x882b31a51c7554ef:0x528a4f793211bc11,,
Gusto 101,,https://www.google.com/maps/place/Gusto+101/data=!4m2!3m1!1s0x882b34de5fd09f9b:0xede9f116f39d376,,
Utsav Restaurant,,https://www.google.com/maps/place/Utsav+Restaurant/data=!4m2!3m1!1s0x882b34af9cc18517:0x1411b489ef0cf0e2,,
Emma's Country Kitchen,,https://www.google.com/maps/place/Emma's+Country+Kitchen/data=!4m2!3m1!1s0x882b3476c96827eb:0xc1dcea158772e967,,
Dorchin restaurant,,https://www.google.com/maps/place/Dorchin+restaurant/data=!4m2!3m1!1s0x882b2bb6575c713b:0x3bf766b09079fae5,,
Habibz Corner,,https://www.google.com/maps/place/Habibz+Corner/data=!4m2!3m1!1s0x882b351e5472c279:0x3be6657288a92763,,
Shawarma Daddy & Charcoal BBQ,,https://www.google.com/maps/place/Shawarma+Daddy+%26+Charcoal+BBQ/data=!4m2!3m1!1s0x89d4d159c95cecbb:0x50d8ce170abc31bd,,
Al'deewan (Manak'eesh) Bakery,,https://www.google.com/maps/place/Al'deewan+(Manak'eesh)+Bakery/data=!4m2!3m1!1s0x89d4d18d0db1c875:0xe2fc068f00632fc,,
Al'deewan (Manak'eesh) Bakery on Lawrence Ave East,,https://www.google.com/maps/place/Al'deewan+(Manak'eesh)+Bakery+on+Lawrence+Ave+East/data=!4m2!3m1!1s0x89d4d36fa5ab177d:0x12096b3a2ecf768,,
Moldova Restaurant,,https://www.google.com/maps/place/Moldova+Restaurant/data=!4m2!3m1!1s0x882b2e7560975f45:0xbcca2dab84155fcb,,
Umami Poke,,https://www.google.com/maps/place/Umami+Poke/data=!4m2!3m1!1s0x882b3359f835c09d:0xc82cbb282bf2ef0d,,
Mabu Generation（HWY7）麻布＆麻布冰室,,https://www.google.com/maps/place/Mabu+Generation%EF%BC%88HWY7%EF%BC%89%E9%BA%BB%E5%B8%83%EF%BC%86%E9%BA%BB%E5%B8%83%E5%86%B0%E5%AE%A4/data=!4m2!3m1!1s0x89d4d4edea051a81:0xe01ba40375601215,,
Mabu Generation,,https://www.google.com/maps/place/Mabu+Generation/data=!4m2!3m1!1s0x882b3589b39825e3:0x8340a9cbc0d40e0d,,
Kiss My Pans,,https://www.google.com/maps/place/Kiss+My+Pans/data=!4m2!3m1!1s0x882b359f4b68f8a7:0x832e866ba07b20f4,,
Bonimi,Karađorđeva šnicla,https://www.google.com/maps/place/Bonimi/data=!4m2!3m1!1s0x882b37add3968cf7:0xca5f92197d1c1abf,,
Kovalsky Restaurant,,https://www.google.com/maps/place/Kovalsky+Restaurant/data=!4m2!3m1!1s0x882b36395410723f:0x2fd91a7dcf76b324,,
Soos,,https://www.google.com/maps/place/Soos/data=!4m2!3m1!1s0x882b34fc27834219:0x9f01d0d1fab3d0cd,,
Walima Restaurant,,https://www.google.com/maps/place/Walima+Restaurant/data=!4m2!3m1!1s0x882b475d77dd5029:0x52e3ad0007d39743,,
Federick Restaurant,,https://www.google.com/maps/place/Federick+Restaurant/data=!4m2!3m1!1s0x89d4d6fbe1767a6d:0xb3b0506b163e5f25,,
Federick Restaurant,,https://www.google.com/maps/place/Federick+Restaurant/data=!4m2!3m1!1s0x89d4d0543f11892b:0x6b2f4a19dea3ba34,,
Rhapsody Continental Hungarian Cuisine,,https://www.google.com/maps/place/Rhapsody+Continental+Hungarian+Cuisine/data=!4m2!3m1!1s0x882b2a4da2495ec3:0xd2739ba0ec6c1674,,
Esto es Colombia,,https://www.google.com/maps/place/Esto+es+Colombia/data=!4m2!3m1!1s0x882b33c160325fa9:0x19efc4d1dd359750,,
Hong Kong Chicken 梅縣客家 鹽焗雞,,https://www.google.com/maps/place/Hong+Kong+Chicken+%E6%A2%85%E7%B8%A3%E5%AE%A2%E5%AE%B6+%E9%B9%BD%E7%84%97%E9%9B%9E/data=!4m2!3m1!1s0x89d4d505a57ee7cd:0xf89768a038fa995e,,
Rio 40 Restaurant,,https://www.google.com/maps/place/Rio+40+Restaurant/data=!4m2!3m1!1s0x882b3473158d3f27:0xcf2f7d5e1c20a905,,
Liu Loqum Atelier,,https://www.google.com/maps/place/Liu+Loqum+Atelier/data=!4m2!3m1!1s0x882b356c5a94bb41:0xa835fa27c73b0606,,
Serano Bakery,,https://www.google.com/maps/place/Serano+Bakery/data=!4m2!3m1!1s0x89d4cc854d6ee9b7:0x4722ffe917ca30f9,,
Satkora,,https://www.google.com/maps/place/Satkora/data=!4m2!3m1!1s0x89d4cffd3b0b60ef:0x291dc417e457698,,
ADDA Bengali Kitchen & Catering,,https://www.google.com/maps/place/ADDA+Bengali+Kitchen+%26+Catering/data=!4m2!3m1!1s0x89d4cfee9aeb49a3:0xf363a6339caa3ab5,,
DoDoner,hsp,https://www.google.com/maps/place/DoDoner/data=!4m2!3m1!1s0x882b35b6e6f58379:0x25f8be86898cb084,,
Tomars Doner,,https://www.google.com/maps/place/Tomars+Doner/data=!4m2!3m1!1s0x882b4754acd23c7f:0xab68689343c9cfab,,
Mooring Eats,,https://www.google.com/maps/place/Mooring+Eats/data=!4m2!3m1!1s0x882b37e88a7bb63d:0x95a4ea46713d0042,,
LAKAY Kusina,,https://www.google.com/maps/place/LAKAY+Kusina/data=!4m2!3m1!1s0x89d4d21310df8319:0x16c314fcebf829f3,,
No Cap Wings - Scarborough,,https://www.google.com/maps/place/No+Cap+Wings+-+Scarborough/data=!4m2!3m1!1s0x89d4d53910b2927f:0xa8354f25d28adab0,,
Mermaid Fish & Grill House,,https://www.google.com/maps/place/Mermaid+Fish+%26+Grill+House/data=!4m2!3m1!1s0x882b437fe5798247:0xf0e5fcdefdcf2921,,
Leela's Roti & Doubles Inc,,https://www.google.com/maps/place/Leela's+Roti+%26+Doubles+Inc/data=!4m2!3m1!1s0x882b413a88fba73b:0xc890e466d83f7487,,
Monastery Bakery & Delicatessen Ltd,,https://www.google.com/maps/place/Monastery+Bakery+%26+Delicatessen+Ltd/data=!4m2!3m1!1s0x882b5d77c04efa5f:0x37c24d305b472efd,,
Arby's,,https://www.google.com/maps/place/Arby's/data=!4m2!3m1!1s0x882b6050572c0e0f:0x86951f4db3c5762d,,
August 8 Oakville,,https://www.google.com/maps/place/August+8+Oakville/data=!4m2!3m1!1s0x882b5d05eb1dea2b:0x97bcd1d52b9fc0fe,,
Sakai Japanese And Korean Restaurant,,https://www.google.com/maps/place/Sakai+Japanese+And+Korean+Restaurant/data=!4m2!3m1!1s0x882b60505f82ef53:0x7cf23ca72c6ebd9e,,
California Sandwiches,,https://www.google.com/maps/place/California+Sandwiches/data=!4m2!3m1!1s0x882b604b7a9ffbdb:0x65ec8f121b3b676c,,
Kori's Roti,,https://www.google.com/maps/place/Kori's+Roti/data=!4m2!3m1!1s0x882b5dae5037beb9:0xa3645c6185948838,,
Chef Grande Mediterranean Cuisine,,https://www.google.com/maps/place/Chef+Grande+Mediterranean+Cuisine/data=!4m2!3m1!1s0x882b608ace88f49d:0x4a30c9fa8cd6a443,,
D Hot Shoppe,,https://www.google.com/maps/place/D+Hot+Shoppe/data=!4m2!3m1!1s0x882b60505f82ef53:0x1f14e7938915e575,,
Thai Coconut,,https://www.google.com/maps/place/Thai+Coconut/data=!4m2!3m1!1s0x882b604b7e8bee65:0xc17db3368ebf8fc9,,
Tandoori Haveli Bar and Grill,,https://www.google.com/maps/place/Tandoori+Haveli+Bar+and+Grill/data=!4m2!3m1!1s0x882b3fb54d46579f:0xa3d972716b9110b0,,
King Tandoori Rutherford,,https://www.google.com/maps/place/King+Tandoori+Rutherford/data=!4m2!3m1!1s0x882b3e3c6f037521:0x47dec23f1736efd5,,
King Tandoori Maritime,,https://www.google.com/maps/place/King+Tandoori+Maritime/data=!4m2!3m1!1s0x882b3de3959f2d9d:0x58e1e7a5bafa402b,,
Annalakshmi Toronto,,https://www.google.com/maps/place/Annalakshmi+Toronto/data=!4m2!3m1!1s0x882b35ec77de0777:0x961c857d5fef07f6,,
Annalakshmi Hwy10,,https://www.google.com/maps/place/Annalakshmi+Hwy10/data=!4m2!3m1!1s0x882b142dd009cc9f:0x9f0f1329f63e38d4,,
Avani Asian Indian Bistro,,https://www.google.com/maps/place/Avani+Asian+Indian+Bistro/data=!4m2!3m1!1s0x882b178c9a575d1d:0x4c9b7438cef308e9,,
Oaks kitchen,,https://www.google.com/maps/place/Oaks+kitchen/data=!4m2!3m1!1s0x882b17d5c0973ffb:0x9093eb29e8d3dfa5,,
Indolicious by Hakkalicious,,https://www.google.com/maps/place/Indolicious+by+Hakkalicious/data=!4m2!3m1!1s0x882b15bf1d8e274b:0xbc4c55649e4fd07d,,
Chung’s Caribbean Hut,,https://www.google.com/maps/place/Chung%E2%80%99s+Caribbean+Hut/data=!4m2!3m1!1s0x882b15fe4db7af8f:0xb751d836e2db2d64,,
Yaseen’s Shawarma,,https://www.google.com/maps/place/Yaseen%E2%80%99s+Shawarma/data=!4m2!3m1!1s0x882b39b99a6b9b3b:0xe665fcfb50323c3c,,
Dhaka Kitchen,,https://www.google.com/maps/place/Dhaka+Kitchen/data=!4m2!3m1!1s0x89d4cfa312a12fef:0x93c0fe08f476cb20,,
LOS VIETNAMITA TAQUERIA,,https://www.google.com/maps/place/LOS+VIETNAMITA+TAQUERIA/data=!4m2!3m1!1s0x89d4cd9a4e9fc5b7:0xfe396d61acd94906,,
Momozone,,https://www.google.com/maps/place/Momozone/data=!4m2!3m1!1s0x89d4cd2db462dbb1:0x6f4422be00647d09,,
México Lindo,,https://www.google.com/maps/place/M%C3%A9xico+Lindo/data=!4m2!3m1!1s0x89d4cc352e9f0f9f:0x178f748ab94df097,,
Rob's Good Food,,https://www.google.com/maps/place/Rob's+Good+Food/data=!4m2!3m1!1s0x89d4cc359b36a579:0x3a88dc88f4fa553e,,
Smash Smash,,https://www.google.com/maps/place/Smash+Smash/data=!4m2!3m1!1s0x89d4cd4df255b277:0x5bdb5789563d3d06,,
