Title,Note,URL,Tags,Comment
Vijayawada Biriyani,,https://www.google.com/maps/place/Vijayawada+Biriyani/data=!4m2!3m1!1s0x89d4cf283486d845:0x1b843b7cb69505f4,,
General An Potsticker 安西都護,,https://www.google.com/maps/place/General+An+Potsticker+%E5%AE%89%E8%A5%BF%E9%83%BD%E8%AD%B7/data=!4m2!3m1!1s0x882b2d0c2b5b116f:0xcadfbcf4f1c1d881,,
Takoyaki6ix,,https://www.google.com/maps/place/Takoyaki6ix/data=!4m2!3m1!1s0x882b355501a47509:0x3a509cbaef41302c,,
Kajiken,,https://www.google.com/maps/place/Kajiken/data=!4m2!3m1!1s0x882b2d0000ba4365:0x3d7067ac50bcd361,,
Tianjin Auntie's Steamed Bun 天津阿姨包子铺,,https://www.google.com/maps/place/Tianjin+Auntie's+Steamed+Bun+%E5%A4%A9%E6%B4%A5%E9%98%BF%E5%A7%A8%E5%8C%85%E5%AD%90%E9%93%BA/data=!4m2!3m1!1s0x882b3548fdae30f1:0x13068f55d438694d,,
BIGBELLY - GREEK STREET FOOD,,https://www.google.com/maps/place/BIGBELLY+-+GREEK+STREET+FOOD/data=!4m2!3m1!1s0x882b335212c65e93:0xe6cb463fd21fb1e5,,
Big Trio Wonton Noodle 大三元 - Scarborough,,https://www.google.com/maps/place/Big+Trio+Wonton+Noodle+%E5%A4%A7%E4%B8%89%E5%85%83+-+Scarborough/data=!4m2!3m1!1s0x89d4d1731a359cf3:0xb2b6c70d19243c4,,
Big Trio Wonton Noodle 大三元 - South Unionville,,https://www.google.com/maps/place/Big+Trio+Wonton+Noodle+%E5%A4%A7%E4%B8%89%E5%85%83+-+South+Unionville/data=!4m2!3m1!1s0x89d4d43234d8d7b1:0x9d0a179854c71fd8,,
Big Trio Wonton Noodle 大三元 - Richmond Hill (Leslie),,https://www.google.com/maps/place/Big+Trio+Wonton+Noodle+%E5%A4%A7%E4%B8%89%E5%85%83+-+Richmond+Hill+(Leslie)/data=!4m2!3m1!1s0x882b2bd89831f077:0x8ab5dc46cd152120,,
aKin,,https://www.google.com/maps/place/aKin/data=!4m2!3m1!1s0x89d4cb00077b5c55:0xf67c79dcc6ad0658,,
Mr John's Real Kerala Kitchen - South Indian Restaurant,,https://www.google.com/maps/place/Mr+John's+Real+Kerala+Kitchen+-+South+Indian+Restaurant/data=!4m2!3m1!1s0x89d4d054ee059bb3:0xbf6fe5bc826c7b1b,,
LALA Spicy Lab Downtown 辣辣冒菜,,https://www.google.com/maps/place/LALA+Spicy+Lab+Downtown+%E8%BE%A3%E8%BE%A3%E5%86%92%E8%8F%9C/data=!4m2!3m1!1s0x882b35522786245d:0xc2afd37c1d5fec4b,,
Hong Fatt BBQ,,https://www.google.com/maps/place/Hong+Fatt+BBQ/data=!4m2!3m1!1s0x882b34c467ac1b25:0x9bd420bb2dd8ee03,,
127 Manville Rd unit 1 b,,https://www.google.com/maps/place/127+Manville+Rd+unit+1+b/data=!4m2!3m1!1s0x89d4ce0ce62af0d7:0x26aa87138d09bd7a,,
Kream Dessert,,https://www.google.com/maps/place/Kream+Dessert/data=!4m2!3m1!1s0x882b35537ce42401:0x6474b516f2935a65,,
Vindaloo Indian Cuisine,,https://www.google.com/maps/place/Vindaloo+Indian+Cuisine/data=!4m2!3m1!1s0x89d4cfc85d64331d:0xda4808cf02384cb9,,
Lageez Authentic Indian Cuisine,,https://www.google.com/maps/place/Lageez+Authentic+Indian+Cuisine/data=!4m2!3m1!1s0x89d4cdd5f049d949:0x4fa98cb409d33c9b,,
ramen RAIJIN,,https://www.google.com/maps/place/ramen+RAIJIN/data=!4m2!3m1!1s0x882b34b3e03cb3e1:0x325dbee57d4a9f4f,,
Phoenix Restaurant,,https://www.google.com/maps/place/Phoenix+Restaurant/data=!4m2!3m1!1s0x89d4d3650aa764bd:0x5aaf2afe5519cf31,,
Atomic Burger,,https://www.google.com/maps/place/Atomic+Burger/data=!4m2!3m1!1s0x89d4cb5201627b4d:0xf24c4e07ca26ff04,,
Island Grill Take out & Catering,,https://www.google.com/maps/place/Island+Grill+Take+out+%26+Catering/data=!4m2!3m1!1s0x882b3f2bcdd1cb2d:0xebe5f7c4d97d77eb,,
Ruby's Mediterranean Cuisine,,https://www.google.com/maps/place/Ruby's+Mediterranean+Cuisine/data=!4m2!3m1!1s0x89d4cddcf21a8caf:0xa38d239a6a034435,,
Homemade Ramen,,https://www.google.com/maps/place/Homemade+Ramen/data=!4m2!3m1!1s0x882b34c37d292fef:0x7a434d3d7071d6f,,
Darna Middle Eastern Kitchen,,https://www.google.com/maps/place/Darna+Middle+Eastern+Kitchen/data=!4m2!3m1!1s0x89d4cde445728b6b:0xc3adcbf0ff1a8177,,
ENZI Ice Cream,,https://www.google.com/maps/place/ENZI+Ice+Cream/data=!4m2!3m1!1s0x882b2d09293a94d9:0x464d4a4ef80e184d,,
Moon Ting Hong BBQ,,https://www.google.com/maps/place/Moon+Ting+Hong+BBQ/data=!4m2!3m1!1s0x89d4d14c9af1d627:0x4bcbd4e8abf1411,,
Shamshiri Restaurant,,https://www.google.com/maps/place/Shamshiri+Restaurant/data=!4m2!3m1!1s0x882b2db0a0cc4155:0x557425ad6c0fb32a,,
HEYTEA (505 Yonge St),,https://www.google.com/maps/place/HEYTEA+(505+Yonge+St)/data=!4m2!3m1!1s0x882b35007ade3781:0xd88ceefad9ab535f,,
Makkal Chon,,https://www.google.com/maps/place/Makkal+Chon/data=!4m2!3m1!1s0x89d4cdf8b1a3ae53:0xe323dc6c3af6524f,,
Biggs Ribs,,https://www.google.com/maps/place/Biggs+Ribs/data=!4m2!3m1!1s0x882b3734e69d8047:0xe8f19986499e66c3,,
Pig and Chick,,https://www.google.com/maps/place/Pig+and+Chick/data=!4m2!3m1!1s0x89d4d5c65b6b56a5:0xaa2c71539c936972,,
Restoran Malaysia,,https://www.google.com/maps/place/Restoran+Malaysia/data=!4m2!3m1!1s0x882b2ae4b6592803:0x3b1d1c699bfcf55f,,
Gyodong Restaurant,,https://www.google.com/maps/place/Gyodong+Restaurant/data=!4m2!3m1!1s0x882b351eabf4e3f3:0x84e43d74fd753a6d,,
Sarang Kitchen 사랑키친,,https://www.google.com/maps/place/Sarang+Kitchen+%EC%82%AC%EB%9E%91%ED%82%A4%EC%B9%9C/data=!4m2!3m1!1s0x89d4cdd2d4aceb8f:0xc2fb2eb127ae5590,,
Wing Station,,https://www.google.com/maps/place/Wing+Station/data=!4m2!3m1!1s0x89d4d7f8303b53d5:0x79f1f867089a248a,,
Simply South Scarborough,,https://www.google.com/maps/place/Simply+South+Scarborough/data=!4m2!3m1!1s0x89d4d70e0a3d7141:0xdce6d157e5861c83,,
Sushi Real Fruit,,https://www.google.com/maps/place/Sushi+Real+Fruit/data=!4m2!3m1!1s0x89d4cd65336d00eb:0x6314345fcf72a1be,,
House of Empanadas,,https://www.google.com/maps/place/House+of+Empanadas/data=!4m2!3m1!1s0x89d4cdb4dab169ed:0x7b684271d35e9e01,,
808 Chicken House,,https://www.google.com/maps/place/808+Chicken+House/data=!4m2!3m1!1s0x882eefe1933e45d3:0xc31958b6f2c0af99,,
Cappadocia Breakfast & Cafe,,https://www.google.com/maps/place/Cappadocia+Breakfast+%26+Cafe/data=!4m2!3m1!1s0x882ef002db5bf441:0x185d1d6743e0172c,,
Fuh Vietnamese Restaurant,,https://www.google.com/maps/place/Fuh+Vietnamese+Restaurant/data=!4m2!3m1!1s0x882eed6213b68e23:0xd0b892e795804cfc,,
Uncle Sing Dim Sum 成記點心,,https://www.google.com/maps/place/Uncle+Sing+Dim+Sum+%E6%88%90%E8%A8%98%E9%BB%9E%E5%BF%83/data=!4m2!3m1!1s0x882eed37161c4be7:0x6cf2cb4b00aaa226,,
Cintro on Wellington,,https://www.google.com/maps/place/Cintro+on+Wellington/data=!4m2!3m1!1s0x882eed0ceee7234f:0x8ead3fffb7fbe9f,,
Sagi,,https://www.google.com/maps/place/Sagi/data=!4m2!3m1!1s0x882ef16ef9dab88f:0xde0029b17bc65d3e,,
Twin Dem Kitchen,,https://www.google.com/maps/place/Twin+Dem+Kitchen/data=!4m2!3m1!1s0x882ef39ca065f185:0xaf0fce19bc714921,,
Sinbad Restaurant,,https://www.google.com/maps/place/Sinbad+Restaurant/data=!4m2!3m1!1s0x882ef3ea871f37ff:0x7d48040b816dd83d,,
Phở VIETNAM SOUP & SUB,,https://www.google.com/maps/place/Ph%E1%BB%9F+VIETNAM+SOUP+%26+SUB/data=!4m2!3m1!1s0x882b89fa95724b6f:0x5804667cb3910ab4,,
Tsuchi Cafe,,https://www.google.com/maps/place/Tsuchi+Cafe/data=!4m2!3m1!1s0x882b35549cc208a5:0x8dccc8fbafa6f0c8,,
Martins Churrasqueira,,https://www.google.com/maps/place/Martins+Churrasqueira/data=!4m2!3m1!1s0x882b37fda0f1bce7:0x1afea93d051ae2f5,,
WING IT! House of Fries,,https://www.google.com/maps/place/WING+IT!+House+of+Fries/data=!4m2!3m1!1s0x89d4d752701a30bb:0x23acd5bf3fa6c2a1,,
Krave Kitchen,,https://www.google.com/maps/place/Krave+Kitchen/data=!4m2!3m1!1s0x89d4d7eedff3c2c7:0x6c00b7cf0c5396f3,,
Tanuki Restaurant,,https://www.google.com/maps/place/Tanuki+Restaurant/data=!4m2!3m1!1s0x89d4d397f7583323:0xd2fbf77410b290d4,,
Friday Burger Company,,https://www.google.com/maps/place/Friday+Burger+Company/data=!4m2!3m1!1s0x89d4cb53da04891b:0x467515bb2393dd92,,
Friday Burger Company,,https://www.google.com/maps/place/Friday+Burger+Company/data=!4m2!3m1!1s0x89d4cdac335410f9:0xccadf3bf2b363c17,,
Sinjeon Topokki & Pocha - Bloor 신전떡볶이,,https://www.google.com/maps/place/Sinjeon+Topokki+%26+Pocha+-+Bloor+%EC%8B%A0%EC%A0%84%EB%96%A1%EB%B3%B6%EC%9D%B4/data=!4m2!3m1!1s0x882b352d896e9e45:0x5cfa7dc76ea094cf,,
Gladiator Burger & Steak,,https://www.google.com/maps/place/Gladiator+Burger+%26+Steak/data=!4m2!3m1!1s0x882b39b9b392d35f:0xff97a413bd2efef,,
Gladiator Burger Scarborough,,https://www.google.com/maps/place/Gladiator+Burger+Scarborough/data=!4m2!3m1!1s0x89d4d19475e305d7:0xb16232ee41fcbf60,,
New City Restaurant,,https://www.google.com/maps/place/New+City+Restaurant/data=!4m2!3m1!1s0x89d4d5cdb0414753:0x5d6aae1a2c072342,,
Pii Nong Thai Yonge - Eatery & Experience,,https://www.google.com/maps/place/Pii+Nong+Thai+Yonge+-+Eatery+%26+Experience/data=!4m2!3m1!1s0x882b330058b24bdd:0xf5dc96220026ebe2,,
Nyamekye,,https://www.google.com/maps/place/Nyamekye/data=!4m2!3m1!1s0x882b3b83a5552445:0x325de3e6de8375bd,,
Wok & Roast Chinese BBQ Restaurant,,https://www.google.com/maps/place/Wok+%26+Roast+Chinese+BBQ+Restaurant/data=!4m2!3m1!1s0x89d4cb68ab81f741:0x2fe4bfb72e10073c,,
Mundys Catering,,https://www.google.com/maps/place/Mundys+Catering/data=!4m2!3m1!1s0x882eeda9de63a601:0x3c9f871fd3599761,,
Vietnoms Thornhill,,https://www.google.com/maps/place/Vietnoms+Thornhill/data=!4m2!3m1!1s0x882b2d74de3c498f:0x98bc4896c1e56a94,,
Masa Buka Greek Restaurant,,https://www.google.com/maps/place/Masa+Buka+Greek+Restaurant/data=!4m2!3m1!1s0x89d4cd09571e8d55:0x334eb3e842d564e2,,
Pinoy Waffles,,https://www.google.com/maps/place/Pinoy+Waffles/data=!4m2!3m1!1s0x89d4d4094f8d015b:0xf17d926a1f42da6,,
Jatujak - Steeles Ave East,,https://www.google.com/maps/place/Jatujak+-+Steeles+Ave+East/data=!4m2!3m1!1s0x89d4d7ced5670061:0xeb726a906bbcc654,,
Circles & Squares Bakery Café,,https://www.google.com/maps/place/Circles+%26+Squares+Bakery+Caf%C3%A9/data=!4m2!3m1!1s0x89d4cd50ba6ada69:0x18c2612a6cc85dd9,,
Oishiii Sweets Cafe,,https://www.google.com/maps/place/Oishiii+Sweets+Cafe/data=!4m2!3m1!1s0x89d4d30c0f1495e7:0xb2f30812647d81bf,,
Q Tikka,,https://www.google.com/maps/place/Q+Tikka/data=!4m2!3m1!1s0x882b478dd3003b5f:0x7f25f82d3d755d8a,,
KATI Thai Gelato & more,,https://www.google.com/maps/place/KATI+Thai+Gelato+%26+more/data=!4m2!3m1!1s0x882b3554fd11a7ab:0xad0e3ae8cb8ce376,,
Benny's Barbecue,,https://www.google.com/maps/place/Benny's+Barbecue/data=!4m2!3m1!1s0x882b33016ec7790b:0x30eba63250d42e6c,,
Better Days Coffee & Donuts,Apple fritter,https://www.google.com/maps/place/Better+Days+Coffee+%26+Donuts/data=!4m2!3m1!1s0x882b3569d5c7ff09:0xa606dadf3f717948,,
Mayday Burger,,https://www.google.com/maps/place/Mayday+Burger/data=!4m2!3m1!1s0x89d4cbfe0b6f74a9:0xd63dff85672fc9d9,,
KINKA SUSHI BAR IZAKAYA HARBOURFRONT,,https://www.google.com/maps/place/KINKA+SUSHI+BAR+IZAKAYA+HARBOURFRONT/data=!4m2!3m1!1s0x89d4cb2e1f54b82d:0xd72655b57aab0a57,,
KINKA IZAKAYA ORIGINAL,,https://www.google.com/maps/place/KINKA+IZAKAYA+ORIGINAL/data=!4m2!3m1!1s0x89d4cb4b2029ab6d:0xeb0019e4cb682d46,,
Pizza Nostra,,https://www.google.com/maps/place/Pizza+Nostra/data=!4m2!3m1!1s0x882b45d71ad22b13:0xa58535b15d0c925f,,
Black+Blue,,https://www.google.com/maps/place/Black%2BBlue/data=!4m2!3m1!1s0x882b357f0bfe8ddb:0x23ea3c650896c21c,,
The Butcher Chef,,https://www.google.com/maps/place/The+Butcher+Chef/data=!4m2!3m1!1s0x89d4cbd4c3e1dc4b:0xd1240e434a0e8ac4,,
Enoteca Sociale,,https://www.google.com/maps/place/Enoteca+Sociale/data=!4m2!3m1!1s0x882b34561f326365:0xcfac00d027c3e6fd,,
D'AMO,,https://www.google.com/maps/place/D'AMO/data=!4m2!3m1!1s0x89d4cfb68819e3ad:0xea8a4eee1e5cdb9e,,
Gloria In The Great Hall,,https://www.google.com/maps/place/Gloria+In+The+Great+Hall/data=!4m2!3m1!1s0x882b3579f6e911fb:0x8eba0ab0eb4b50c9,,
Firehouse Grill Barbeque Pit,,https://www.google.com/maps/place/Firehouse+Grill+Barbeque+Pit/data=!4m2!3m1!1s0x89d4d1c9202fb46d:0xade0cb72dccf78aa,,
Maki Mart,,https://www.google.com/maps/place/Maki+Mart/data=!4m2!3m1!1s0x89d4d5a2946a9b8b:0xb782b20c1142c71b,,
Mildred's Temple Kitchen,,https://www.google.com/maps/place/Mildred's+Temple+Kitchen/data=!4m2!3m1!1s0x882b350160ce8023:0x5202e621726a7bad,,
GOGO KIMBAP 고고 김밥,,https://www.google.com/maps/place/GOGO+KIMBAP+%EA%B3%A0%EA%B3%A0+%EA%B9%80%EB%B0%A5/data=!4m2!3m1!1s0x882b2d729b04c0cb:0xbb196f355d1d42d3,,
Superpoint,,https://www.google.com/maps/place/Superpoint/data=!4m2!3m1!1s0x882b34f94e50e941:0x83f108b6b3ac7ac1,,
Fort knox island grill,,https://www.google.com/maps/place/Fort+knox+island+grill/data=!4m2!3m1!1s0x4d2bbb6179c31757:0xe0cb5c65aca24352,,
Han Ba Tang,,https://www.google.com/maps/place/Han+Ba+Tang/data=!4m2!3m1!1s0x882b2d64f91a4439:0x3e0fd5b3d55de893,,
Brown Donkatsu-North York,,https://www.google.com/maps/place/Brown+Donkatsu-North+York/data=!4m2!3m1!1s0x882b2de1183e4771:0xddf8a97f2948f806,,
Slammie Sammies,,https://www.google.com/maps/place/Slammie+Sammies/data=!4m2!3m1!1s0x882b351f4b597df7:0x23e7288cc2d77592,,
Frank Ranalli's Pizza and Italian Beef,,https://www.google.com/maps/place/Frank+Ranalli's+Pizza+and+Italian+Beef/data=!4m2!3m1!1s0x882b35846a221b21:0x91c274920f209937,,
Nord Lyon Queen St West,,https://www.google.com/maps/place/Nord+Lyon+Queen+St+West/data=!4m2!3m1!1s0x882b35b1e26d3c91:0xbda927e70e655dec,,
Eat Meat Restaurant - Halal Smokehouse & BBQ,,https://www.google.com/maps/place/Eat+Meat+Restaurant+-+Halal+Smokehouse+%26+BBQ/data=!4m2!3m1!1s0x882b434ab6023c45:0x1f54971c298041ac,,
Marry Me Mochi,,https://www.google.com/maps/place/Marry+Me+Mochi/data=!4m2!3m1!1s0x882b330a8f413b23:0xd5282e94dda66c29,,
Electric Piggy BBQ,,https://www.google.com/maps/place/Electric+Piggy+BBQ/data=!4m2!3m1!1s0x89d4d50048669d11:0xf4b2c855dda8d87a,,
Tung Hing Bakery,McRib banh mi,https://www.google.com/maps/place/Tung+Hing+Bakery/data=!4m2!3m1!1s0x89d4d244f491d8a5:0x87fdee0e5a1d56f9,,
Bom Dia Café & Bakery,,https://www.google.com/maps/place/Bom+Dia+Caf%C3%A9+%26+Bakery/data=!4m2!3m1!1s0x882b354580db8599:0x8193ecc48054efda,,
Beach Hill Smokehouse Downtown,,https://www.google.com/maps/place/Beach+Hill+Smokehouse+Downtown/data=!4m2!3m1!1s0x882b356580377ed1:0x54696c9209829563,,
Andrea's Cookies,,https://www.google.com/maps/place/Andrea's+Cookies/data=!4m2!3m1!1s0x882b35a045c7bd69:0xe086c385de9a71a0,,
Momo Ghar,,https://www.google.com/maps/place/Momo+Ghar/data=!4m2!3m1!1s0x882b377c24fc7f0f:0x28bbf3d8e18dae85,,
Pattie World Bakery,,https://www.google.com/maps/place/Pattie+World+Bakery/data=!4m2!3m1!1s0x882b3b1f0fd4c20f:0x29914cb6d651f83d,,
Mama Malaysia Kitchen,,https://www.google.com/maps/place/Mama+Malaysia+Kitchen/data=!4m2!3m1!1s0x882b47a92e5557ad:0xae211bc54be7a0a6,,
Randy's Take-Out,,https://www.google.com/maps/place/Randy's+Take-Out/data=!4m2!3m1!1s0x882b3393fe6011db:0x9faa03586e8f8f50,,
Old Avenue Restaurant,Azerbaijan food,https://www.google.com/maps/place/Old+Avenue+Restaurant/data=!4m2!3m1!1s0x882b335c193a38ad:0x5e1e2ae84bba21dc,,
Brocode Era,"panipuri, kurkure",https://www.google.com/maps/place/Brocode+Era/data=!4m2!3m1!1s0x882b15fc16c24c81:0x12aef55329dab623,,
Bakery El Quetzal,Guatemala food,https://www.google.com/maps/place/Bakery+El+Quetzal/data=!4m2!3m1!1s0x882b31266214f9a9:0xf6d916e90287131c,,
Kitchen on Sixth,British food,https://www.google.com/maps/place/Kitchen+on+Sixth/data=!4m2!3m1!1s0x882b49cf815c0007:0xf7b63c07e70c5dfc,,
Old Country Inn,Austrian food,https://www.google.com/maps/place/Old+Country+Inn/data=!4m2!3m1!1s0x89d4d5c82f9a254b:0xa0431eb0426ed321,,
Prague Restaurant,Czech food,https://www.google.com/maps/place/Prague+Restaurant/data=!4m2!3m1!1s0x89d4d013765644bd:0x74d2dc2133a735f,,
One2Snacks,Char kway teow,https://www.google.com/maps/place/One2Snacks/data=!4m2!3m1!1s0x89d4d17127224fdd:0xc11bdf7a79522999,,
Khmer Thai Restaurant,phanaeng kai,https://www.google.com/maps/place/Khmer+Thai+Restaurant/data=!4m2!3m1!1s0x882b34776a0e1b49:0xa5dddb12dd7adab2,,
Malaysian Garam Masala,,https://www.google.com/maps/place/Malaysian+Garam+Masala/data=!4m2!3m1!1s0x89d4d137155d3f1d:0xfe80803975061813,,
FIKA Cafe,cinnamon roll,https://www.google.com/maps/place/FIKA+Cafe/data=!4m2!3m1!1s0x882b34c2515a4fb3:0x881bba7e1b6d98ea,,
One Night Only Pizza (ONO Pizza),,https://www.google.com/maps/place/One+Night+Only+Pizza+(ONO+Pizza)/data=!4m2!3m1!1s0x89d4cdec9e752401:0x75dc945a563679cb,,
Restaurant Pompette,Beef Wellington,https://www.google.com/maps/place/Restaurant+Pompette/data=!4m2!3m1!1s0x882b35ed2dad681f:0x253c94e7e173beed,,
"PlanB Handmade Burgers, Boerewors & Braai",boerewors (sausage) and mealie pap (cornmeal mash),"https://www.google.com/maps/place/PlanB+Handmade+Burgers,+Boerewors+%26+Braai/data=!4m2!3m1!1s0x882b37892d0dda73:0xd004f00842dde710",,
Wanas Shawarma,,https://www.google.com/maps/place/Wanas+Shawarma/data=!4m2!3m1!1s0x89d4cdbc915a5395:0xf6ca1a5d25a3647b,,
Ikkousha Ramen Toronto,,https://www.google.com/maps/place/Ikkousha+Ramen+Toronto/data=!4m2!3m1!1s0x882b35bc2fdd260d:0xa304e54e54a1f915,,
Musoshin Ramen,,https://www.google.com/maps/place/Musoshin+Ramen/data=!4m2!3m1!1s0x882b35b91b543695:0x257443fe601803a2,,
Ma Yve Grill,,https://www.google.com/maps/place/Ma+Yve+Grill/data=!4m2!3m1!1s0x89d4df22fc543085:0x2df07fbb7abc82d3,,
Lao-Thai,,https://www.google.com/maps/place/Lao-Thai/data=!4m2!3m1!1s0x882b35aac2383d75:0xecaf9c40395b7061,,
Mushkaki Restaurants Inc,,https://www.google.com/maps/place/Mushkaki+Restaurants+Inc/data=!4m2!3m1!1s0x882b3a0c8922a1ad:0x7f472372e4bea141,,
Xawaash,,https://www.google.com/maps/place/Xawaash/data=!4m2!3m1!1s0x882b3a48e8a47e27:0x9596c6a156b1c2ba,,
Xawaash,,https://www.google.com/maps/place/Xawaash/data=!4m2!3m1!1s0x882b3f2c3c95af2d:0x2d81ec4fa94d2b5c,,
Gold Standard,,https://www.google.com/maps/place/Gold+Standard/data=!4m2!3m1!1s0x882b3435d421d58b:0x44b515a3005d034f,,
Gold Standard Queen,,https://www.google.com/maps/place/Gold+Standard+Queen/data=!4m2!3m1!1s0x882b3508204e98dd:0xa6de84cbc2fa3f1e,,
Beach Hill Smokehouse (High Park),,https://www.google.com/maps/place/Beach+Hill+Smokehouse+(High+Park)/data=!4m2!3m1!1s0x882b3732087dd785:0x7e64ab461acec25c,,
Jatujak - Richmond hill,,https://www.google.com/maps/place/Jatujak+-+Richmond+hill/data=!4m2!3m1!1s0x882b2b00454e7151:0x2aa673b741e97578,,
Angry Wings,,https://www.google.com/maps/place/Angry+Wings/data=!4m2!3m1!1s0x882b2b63be5b4df1:0xed1296f58677bfe9,,
Qin's Garden,,https://www.google.com/maps/place/Qin's+Garden/data=!4m2!3m1!1s0x882b35c3c1a3ff53:0x8d8e0c859776865d,,
Dave's Genuine Deli & BBQ,,https://www.google.com/maps/place/Dave's+Genuine+Deli+%26+BBQ/data=!4m2!3m1!1s0x882b35e7a64124d9:0x4888d7b3fa048731,,
TP Tea (Midland),,https://www.google.com/maps/place/TP+Tea+(Midland)/data=!4m2!3m1!1s0x89d4d13820f97117:0x1fd8b1c0cca7caed,,
RASA,,https://www.google.com/maps/place/RASA/data=!4m2!3m1!1s0x882b3495747d349b:0xcb7e0158eb1f8e8f,,
The Comrade,,https://www.google.com/maps/place/The+Comrade/data=!4m2!3m1!1s0x89d4cb6de9ddd845:0xb66ed063942fa879,,
Big Trouble Pizza,,https://www.google.com/maps/place/Big+Trouble+Pizza/data=!4m2!3m1!1s0x882b34c4a6fc8e87:0xeef67fc2c09bfc7,,
